pid,modal,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,pCR_label
12,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},306feb2516b1739d5ec384ccae7be0ca9c552c0c,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",24.40018803,-138,2016,335a7d213fbb37a949fd8c4ba6537984d30f491e,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(174, 315, 31, 6, 9, 1)",25,1,"(175.88, 320.12, 31.0)","(47.321134591102606, -17.38493349552155, 3.078998565673828)",0.664097814,0,0,5.146545469,3.046799898,4.062399864,4.817413626,4.817413626,6.607683583,3.417809595,0.559925275,30.41259964,4.602611377,9.669780853,75.8,171.6,434179,0.904381458,73,1.456812418,174,33.216,126.6,129,73,101,28.07756233,131.7845211,-0.144912149,167936.6312,0.5648,1339.6,3.349553571,1.806324405,0.718464623,-0.409128242,0.454523721,0.138839286,0.433806709,0.138839286,0.552309141,0.114635682,0.588682814,1.142929188,-0.248185792,0.46845028,0.930580357,0.972232143,0.930580357,0.953720238,0.138839286,0.736904762,1.004089902,0.148340752,7.009615385,0.508552145,0.245723928,2.622596154,5.185096154,17.81682692,2.027163462,0.594350962,2.234112236,5.833173077,0.406211631,0.55,1.477336816,0.61607906,1.338034188,0.435590278,1.666666667,0.555555556,0.222222222,2,107.6666667,396.6666667,35.41666667,0.75,1,0.333333333,0.051523773,0.054983981,0.050658721,1.584962501,0.12,38.22222222,3.163074189,3.8,0.152,3.6,14.12,0.2176,3.04,24.76,91.36,8.11,0.49,0.085165646,0.189829252,0.058999745,0
13,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},e53764641d62cc2cc6f830b704e2dfd05793ec3a,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 100)",20.00018333,-154,2097,248f13e3eea44272496eb93470b5152124307e61,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 100)","(402, 246, 40, 27, 25, 10)",2415,1,"(416.07412008281574, 258.42194616977224, 45.067908902691514)","(-70.36443184744991, 3.62633694797816, -17.048534900357254)",0.72304744,0.652848906,9.645197099,14.77401129,16.38836414,16.19048975,14.30879077,18.2636088,923.6735834,10.68231104,0.589625382,777.8937866,0.842173903,934.1008304,103,234,71895791,1.177564461,68,3.138789257,423,39.81973021,165.299793,160,64,359,28.53323835,172.5413396,0.524514749,27808661.73,0.527833374,2446.492319,5.081382573,2.210492419,2.922818955,0.139782121,0.987700779,0.208566629,0.651946263,0.207901259,0.726756058,0.162457407,0.366635031,1.964511857,-0.327671423,0.71958632,0.896115908,0.991983501,0.896160266,0.965365632,0.20731906,0.557585537,1.754882663,0.299066852,427.7807801,0.478243688,0.372150387,4.738848596,14.70049106,74.49277267,3.610348491,0.322168832,3.79007503,204.4414091,0.217163907,0.367670011,5.235013857,0.423908425,1.865135229,0.163479626,5.666666667,0.472222222,1.805555556,5.166666667,254866.4167,1151225.083,60969.90148,0.705300926,1.833333333,0.152777778,0.239789108,2.317916245,0.154906046,3.188721876,0.004968944,214364.8542,5.514188351,120.036853,0.049704701,34.84191436,1274.717598,0.299666765,4.973498965,339.015735,1762.549482,80.91564228,0.276080515,0.008167211,0.041658346,0.003649446,1
14,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},11d8f1423a6aa28cea38d0519e751ede4a334400,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)",15.09634294,-132,2047,19c21d9f9843afde6dc6188696cc693237a1ea9b,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)","(409, 361, 25, 8, 14, 2)",55,1,"(411.8727272727273, 366.92727272727274, 25.436363636363637)","(-79.39096831191671, -41.153665791858344, -46.90785536332564)",0.378557948,0.318236012,2.078645863,6.531774476,3.622950892,4.810065139,7.497576899,8.088627917,17.92132718,2.472655144,0.646529182,51.22430856,2.858287672,21.27351788,44.4,115.8,448062,0.968013432,37,4.886834937,201,25.17355372,84.10909091,79,23,178,16.44997296,90.25841688,0.916777791,173306.454,0.577520661,1072.242645,1.665142355,1.271758901,0.673425629,0.291572224,0.473114532,0.313903208,0.159498546,0.313903208,0.866767741,0.206095869,0.417340287,1.580341676,-0.088159841,0.325304727,0.843048396,0.968609679,0.843048396,0.921524198,0.313903208,0.578106752,1.266438468,0.196754435,22.82374045,0.541051378,0.280076321,2.132387775,2.687817992,4.614665914,2.234697914,0.74549496,1.925132354,27.4242525,0.614435415,0.759440559,0.480493723,0.777746556,1.76141924,0.560420288,1.5,0.375,0.5,4.5,409.75,499.5,387.5902778,0.402777778,1,0.25,0.26019523,2.290287822,0.030449859,2,0.072727273,220.6875,4.007108642,5.472727273,0.099504132,16.11702479,31.76363636,0.249917355,1.963636364,68.74545455,90.76363636,63.26111111,0.779292929,0.061544257,0.247853472,0.035168974,1
15,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},7b2130954f09fc7b18cc380edad386de710566cd,3D,"(0.5077999830245972, 0.5077999830245972, 1.4999960660934448)","(512, 512, 104)",16.78777269,-142,1950,99fd209b66cec53f09a744eb01ba64e05e7c4050,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(434, 221, 83, 19, 22, 6)",786,1,"(443.5559796437659, 230.5699745547074, 85.41984732824427)","(-86.0377219853207, 23.785574131036228, 85.1681697350422)",0.795547564,0.518700682,5.692550149,10.97463401,12.47082006,12.47082006,10.67588327,13.1844405,297.1032375,8.730843353,0.598934083,359.5092091,1.210048103,304.0171127,87,248,21513180,1.516444767,101,2.139583808,304,51.47485578,154.0839695,139,50,254,40.36252724,165.4401947,0.531313108,8321087.619,0.375531729,3628.588369,4.73116575,2.109028747,4.862480154,-0.068117188,1.482344916,0.351129806,0.613283041,0.344900291,0.919167909,0.223123776,0.215853568,2.528857337,-0.265094515,0.709600089,0.828172806,0.979455238,0.828588107,0.931227592,0.339449466,0.366425894,2.164756757,0.45836868,150.1793015,0.357481328,0.551562307,4.304642631,6.782924347,32.56812337,2.423846515,0.445433673,3.289502724,163.0133259,0.359582122,0.534546878,2.128177113,0.582891514,2.219346023,0.308207657,2.75,0.34375,1.109375,4.625,27118,127021.375,8094.8125,0.584201389,1.25,0.15625,0.192611808,0.676387611,0.159561724,3,0.010178117,17464.9375,5.569319426,43.91094148,0.055866338,25.47310115,295.1679389,0.503727768,4.652671756,197.129771,1040.894402,56.10556262,0.386609415,0.013615815,0.052249179,0.00802629,1
16,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},153ffc673af3870b1d02490838c019727d35a76d,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)",14.41591743,-161,2033,f5304bcc4fe0cc996d57e3d7111e10a1e888a2a0,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(144, 335, 42, 20, 15, 4)",380,1,"(151.3736842105263, 343.2421052631579, 43.689473684210526)","(49.44144383543417, -28.273341329474192, 4.52521165546618)",0.667541045,0.496110179,4.564894444,9.201372262,10.18807669,7.989272748,10.2696191,10.7903701,139.8250311,6.142293653,0.637343568,204.4092133,1.46189285,146.980669,72.9,142,4365077,0.999500394,44,2.182898483,172,22.58030471,103.8447368,102,55,117,17.771605,107.1776317,0.361074119,1688373.52,0.50034626,703.315367,2.700612486,1.598481642,0.8368086,-0.259347059,0.768671978,0.189664882,0.602946497,0.189664882,0.69371086,0.152211841,0.368619729,1.65547189,-0.291838317,0.647202307,0.905167559,0.962067024,0.905167559,0.936778373,0.189664882,0.503649201,1.465807008,0.239584215,96.75376039,0.519913717,0.240043142,2.20935051,7.501223966,21.64674249,3.964844335,0.697662372,2.742570919,61.65876733,0.308157284,0.491700405,2.041839382,0.508512813,0.930603275,0.402990197,2.5,0.625,0.1875,1.75,17788.5,46307.25,10658.8125,0.8125,1,0.25,0.312514122,0.312533846,0.312509191,2,0.010526316,8763.5,5.182791857,19.53684211,0.051412742,31.89027701,190.1315789,0.24982687,2.539473684,233.9789474,710.6552632,114.8098684,0.615131579,0.01406819,0.022071228,0.01206743,1
17,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},3dc77f77987b9e348344086785e0bc7d4c49568a,3D,"(0.48829999566078186, 0.48829999566078186, 1.5)","(512, 512, 92)",28.66042444,-39,2056,d175e833694fe345e8129f73a3aa0ac6e273b513,"(0.48829999566078186, 0.48829999566078186, 1.5)","(512, 512, 92)","(353, 274, 54, 19, 19, 5)",678,1,"(361.63569321533924, 283.6401179941003, 56.21091445427729)","(-52.69070370468947, -6.9204747333990895, 40.901370765888586)",0.852748275,0.711474299,6.311308992,8.87074768,11.55437367,9.850880304,10.45007625,11.96993999,234.0258034,7.564514787,0.619778202,296.3172879,1.266173574,242.4903128,89,176.3,12126759,0.875663457,41,3.518897026,247,25.70024191,129.4941003,128,56,191,17.44847247,133.7388321,0.624178405,4337199.976,0.651099451,1117.35321,3.526385366,1.857655889,1.117581939,-0.299804756,0.470752178,0.168956538,0.463373926,0.168956538,0.643488397,0.138236913,0.562023822,1.35797542,-0.224239567,0.510506107,0.915521731,0.983104346,0.915521731,0.957760865,0.168956538,0.735281651,1.189018882,0.159927179,148.4924598,0.51327913,0.291501999,3.376932279,12.27468994,46.18651876,3.957845123,0.465441947,3.180770689,82.06083501,0.266485024,0.422850011,4.422495882,0.491128556,1.550984543,0.271062059,3.666666667,0.407407407,0.666666667,3.444444444,32386,126664.8889,8856.771605,0.635802469,1.444444444,0.160493827,0.259474634,0.817774856,0.151144815,2.947702779,0.013274336,26710.88889,5.07442246,35.20943953,0.051931327,43.91441947,441.4454277,0.190896355,3.589970501,300.1032448,1150.380531,89.92002622,0.385283514,0.014183879,0.046040926,0.007883723,1
18,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},c6496b5fb7bd98c1db39cf3c53ec7edd208661bf,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)",24.42739026,-98,2039,ff058818cdb78e2d86cea6e30a8f5b1c90d41610,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 92)","(131, 263, 64, 28, 45, 10)",2595,1,"(145.91021194605008, 287.0601156069364, 68.33718689788054)","(64.2588018555632, -21.223124212612305, 24.708783276508314)",0.580119377,0.380635135,7.959317345,20.9106218,16.02409991,26.07424958,18.85025766,27.03081711,987.2362762,12.1306569,0.520444336,921.2777342,0.933188697,1003.723253,57,134,24267376,0.939735889,35,4.777496959,230,23.57528907,91.48593449,86,28,202,15.30099845,96.70361927,1.131168482,9386408.312,0.57000813,981.9137713,1.869476244,1.308549814,1.541085187,0.673994128,0.770415659,0.142164861,0.687500086,0.142164861,0.583990999,0.120990632,0.459947053,1.507853857,-0.382543758,0.707297665,0.92891757,0.985783514,0.92891757,0.964458785,0.142164861,0.632936873,1.365688996,0.22814513,461.9459784,0.512308757,0.272378047,2.256827492,18.00537231,29.25223088,15.24664489,0.703194512,3.641133817,199.1018303,0.205666901,0.346494738,6.669833694,0.414701869,1.022032621,0.276237801,4.2,0.42,0.41,3.3,350541.7,437889.3,328744.9111,0.536111111,1.8,0.18,0.322539789,0.65821077,0.23892983,3.121928095,0.003853565,283201.45,5.200678784,154.7842004,0.059647091,40.77410256,1479.171098,0.230215065,1.957996146,364.455106,620.6431599,300.9377435,0.768636266,0.007737207,0.016961188,0.005621952,1
19,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},f76e97b332bc07a8a3ae5f8ae05fdf76b68112ea,3D,"(0.5859000086784363, 0.5859000086784363, 1.4999964237213135)","(512, 512, 112)",26.40701543,-136,1698,dbd8d02457f1cc457b79a844fb15f4a147d69320,"(0.5859000086784363, 0.5859000086784363, 1.5)","(512, 512, 112)","(404, 233, 34, 36, 68, 15)",6822,2,"(421.02755790090885, 270.66930518909413, 41.8114922310173)","(-102.11704628796426, -6.343143864745315, 18.046637455412665)",0.784250474,0.365457371,10.79776131,29.54588461,26.84766002,38.83365106,37.61186007,41.81643595,3444.537289,23.17137403,0.39156458,2816.877661,0.817781149,3512.763792,66,221,164409872,1.453723442,82,3.152303554,415,48.16046787,143.0073292,139,6,409,33.91634466,155.2415921,0.410798535,84657438.49,0.425244013,3648.855707,4.041257933,1.937807755,6.413360405,0.503654041,1.444681632,0.300201867,0.655265079,0.291958065,0.885321544,0.21184905,0.261245291,2.45581325,-0.284878326,0.735752451,0.854845348,0.988519375,0.855394934,0.951536603,0.284744738,0.453411611,2.135614123,0.436220875,1132.301722,0.375313361,0.552310666,4.453559745,9.967974117,39.5010883,3.874612945,0.418254598,3.785368991,934.2353283,0.297967522,0.441580407,4.007490109,0.533237721,2.497437744,0.219827107,20.09859155,0.283078754,1.485022813,6.563380282,237952.9296,911075.7746,82820.07302,0.48420579,12.6056338,0.177544138,0.422322512,2.793667926,0.21178957,4.702465821,0.010407505,228720.6971,5.95207814,303.7900909,0.044530943,38.71109069,2901.014658,0.451758375,4.208150103,279.54764,1101.234535,110.2882367,0.410038316,0.014110192,0.076286285,0.006079255,0
20,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},f20259cecb1798c6a0ea76f49f30448fdde17ac2,3D,"(0.625, 0.625, 1.5)","(512, 512, 108)",28.02369891,-136,1641,890e4b62f7b06c559193de8470e850871f86cc19,"(0.625, 0.625, 1.5)","(512, 512, 108)","(87, 303, 18, 12, 22, 6)",649,1,"(92.25269645608628, 312.3744221879815, 21.244992295839754)","(106.3380669122117, -29.28801472198063, -59.361813008877085)",0.71007697,0.593023426,6.55443341,11.05257081,10.00702878,14.07346795,13.13987253,14.07346795,371.6308594,7.848175985,0.749258665,333.6262368,0.897735558,380.2734375,54,167,8884683,1.129558295,59,3.20620601,276,34.62421504,108.651772,105,18,258,24.6290426,117.0034372,0.511354155,5205868.945,0.481682142,1884.596765,2.680574361,1.586553474,1.609217299,0.041436784,0.888710094,0.235180951,0.581158307,0.2348289,0.777858676,0.177708131,0.317142099,1.926839147,-0.260419428,0.649787427,0.882620755,0.976498153,0.882644225,0.941310377,0.234520856,0.430810635,1.690614271,0.280972761,132.4638466,0.464577077,0.321361319,2.79071516,8.240490605,23.2909144,4.585393697,0.594878985,3.302384978,78.30448528,0.26360896,0.438900083,2.19110622,0.462587314,1.298884552,0.284306317,3,0.428571429,0.530612245,3,22876.14286,74144.42857,10094.78571,0.658730159,1.285714286,0.183673469,0.32207904,0.755733435,0.214370909,2.807354922,0.010785824,14280.20408,5.476572566,32.9229584,0.050728749,32.3037837,312.6117103,0.289928087,2.784283513,275.3081664,764.7380586,154.8972779,0.579609656,0.010889634,0.028744086,0.007024359,1
21,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},5277298571d614671f60452e82eb17e48fcee44c,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 96)",17.9733123,-109,2026,76312c759dbace7ab6e02e093b85b1773d44bff4,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 96)","(394, 269, 26, 38, 56, 13)",6652,2,"(412.2357185808779, 299.5025556223692, 31.961815995189415)","(-71.85228808988523, -8.64038643527661, -38.86407684950103)",0.852717147,0.732658543,14.49129837,19.77906149,21.37930636,26.91130901,23.87200072,31.82898276,2546.633486,16.86594488,0.514403029,1753.173525,0.688427893,2572.935289,112,238,219318842,1.222002288,71,2.551740239,307,40.07455337,174.9107035,175,33,274,29.25728721,181.5774245,-0.078882181,84830605.57,0.48116441,2376.606879,5.651661536,2.330897306,2.941524339,-0.17488805,1.092551819,0.219758267,0.666179233,0.219758267,0.742815082,0.167744735,0.314478453,2.041795227,-0.334942691,0.733646142,0.890120866,0.987073043,0.890120866,0.956048347,0.219758267,0.454213358,1.82203696,0.328077521,1165.018435,0.488526212,0.340579851,4.925548298,18.27347569,109.0680191,3.919981284,0.296427576,3.834498527,535.7977729,0.210198791,0.355300893,7.059217777,0.399189932,1.722855272,0.142576255,15.35714286,0.548469388,0.820153061,3.178571429,745424.2143,3789343.036,165051.5439,0.75421627,3.285714286,0.117346939,0.251943646,0.375900995,0.235492035,3.978094888,0.00420926,688984.0306,5.45028084,373.7880337,0.056191827,33.10639863,3200.705652,0.322704546,5.474894768,348.6013229,2086.721137,74.74323825,0.250531377,0.006871554,0.027910745,0.003147466,1
22,t2,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},80b9df45dd351c37ad300be58e873c6fe6413515,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)",77.3118924,-880,9596,68667f706d996ab1abe2f5065c8a6ea7dc35990d,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 104)","(98, 274, 48, 11, 19, 5)",376,1,"(102.90691489361703, 281.5718085106383, 50.14627659574468)","(82.97687207289198, -19.598156896360365, 32.26341361187875)",0.618448074,0.531604012,4.855676905,9.134011026,7.918113448,11.0572316,8.868345446,11.16168079,139.7444496,5.648911524,0.708314175,183.8574516,1.315669081,145.433504,429.5,754,134744623,2.37089643,157,2.839582022,995,97.91122963,585.837766,592,285,710,67.88068889,598.6345789,0.193909198,52118039.02,0.223418402,15157.47102,21.276928,4.507820448,63.91146656,0.088899342,4.824534895,1.009526674,0.650811431,0.710848034,1.406567129,0.47633724,0.085154023,4.046633347,-0.234464182,0.786027709,0.674105068,0.985040279,0.68908038,0.924200862,0.496944203,0.179919119,3.090270517,1.458515392,57.08546814,0.212749746,1.755040204,20.64067123,2.88352024,59.57113516,0.199450433,0.077106533,3.519995838,156.330574,0.56625237,0.711538462,0.712599487,0.771844214,15.77026401,0.062346577,2.789473684,0.146814404,3.639889197,21.36842105,1328.421053,27783.05263,75.59508861,0.137575859,2.052631579,0.108033241,0.21607379,2.778908194,0.068803912,3.826874882,0.050531915,936.7977839,6.002968734,26.36702128,0.070125057,18.90957447,84.00531915,1.606043459,20.72340426,91.15957447,1947.319149,5.523205209,0.073467013,0.044363377,0.854366368,0.006203184,1
